CustomerKey,Gender,State Code,State,Country Code,Country,Continent,Age
1664220,Female,NY,New York,US,United States,North America,70
1667304,Female,NY,New York,US,United States,North America,48
1669260,Male,NY,New York,US,United States,North America,23
1678100,Male,NY,New York,US,United States,North America,44
1686889,Male,NY,New York,US,United States,North America,22
1691046,Male,NY,New York,US,United States,North America,73
1693201,Female,NY,New York,US,United States,North America,33
1697294,Male,NY,New York,US,United States,North America,68
1698794,Female,NY,New York,US,United States,North America,35
1699027,Male,NY,New York,US,United States,North America,85
1703643,Male,NY,New York,US,United States,North America,53
1708679,Male,NY,New York,US,United States,North America,55
1712155,Male,NY,New York,US,United States,North America,27
1716580,Female,NY,New York,US,United States,North America,47
1735692,Female,NY,New York,US,United States,North America,48
1735842,Female,NY,New York,US,United States,North America,41
1747832,Female,NY,New York,US,United States,North America,45
1749596,Female,NY,New York,US,United States,North America,41
1757948,Female,NY,New York,US,United States,North America,72
1759405,Male,NY,New York,US,United States,North America,72
1761592,Male,NY,New York,US,United States,North America,83
1770393,Male,NY,New York,US,United States,North America,67
1774530,Female,NY,New York,US,United States,North America,48
1774964,Female,NY,New York,US,United States,North America,47
1788600,Male,NY,New York,US,United States,North America,36
1795704,Female,NY,New York,US,United States,North America,53
1805789,Male,NY,New York,US,United States,North America,25
1817283,Female,NY,New York,US,United States,North America,64
1822616,Male,NY,New York,US,United States,North America,77
1829042,Female,NY,New York,US,United States,North America,54
1834179,Female,NY,New York,US,United States,North America,48
1838155,Female,NY,New York,US,United States,North America,23
1838182,Male,NY,New York,US,United States,North America,60
1841997,Female,NY,New York,US,United States,North America,59
1843636,Male,NY,New York,US,United States,North America,35
1851814,Male,NY,New York,US,United States,North America,63
1854875,Male,NY,New York,US,United States,North America,81
1860213,Male,NY,New York,US,United States,North America,33
1863437,Male,NY,New York,US,United States,North America,59
1874403,Male,NY,New York,US,United States,North America,75
1875792,Male,NY,New York,US,United States,North America,25
1876011,Male,NY,New York,US,United States,North America,53
1881392,Female,NY,New York,US,United States,North America,30
1884026,Male,NY,New York,US,United States,North America,82
1889018,Male,NY,New York,US,United States,North America,84
1891225,Male,NY,New York,US,United States,North America,78
1891277,Male,NY,New York,US,United States,North America,28
1893095,Male,NY,New York,US,United States,North America,26
1898501,Male,NY,New York,US,United States,North America,19
1904079,Male,NY,New York,US,United States,North America,65
1904330,Male,NY,New York,US,United States,North America,73
1910910,Male,NY,New York,US,United States,North America,34
1920351,Female,NY,New York,US,United States,North America,72
1921831,Male,NY,New York,US,United States,North America,55
1931322,Male,NY,New York,US,United States,North America,64
1934470,Female,NY,New York,US,United States,North America,37
1936191,Female,NY,New York,US,United States,North America,36
1938320,Male,NY,New York,US,United States,North America,27
1940397,Male,NY,New York,US,United States,North America,50
1959272,Female,NY,New York,US,United States,North America,39
1967414,Female,NY,New York,US,United States,North America,85
1970845,Male,NY,New York,US,United States,North America,31
1982585,Male,NY,New York,US,United States,North America,84
1993254,Female,NY,New York,US,United States,North America,20
1997162,Male,NY,New York,US,United States,North America,25
1999763,Female,NY,New York,US,United States,North America,46
2008315,Male,NY,New York,US,United States,North America,22
2010315,Male,NY,New York,US,United States,North America,19
2014277,Female,NY,New York,US,United States,North America,71
2017000,Female,NY,New York,US,United States,North America,78
2020317,Female,NY,New York,US,United States,North America,75
2022051,Female,NY,New York,US,United States,North America,47
2025504,Male,NY,New York,US,United States,North America,25
2031972,Female,NY,New York,US,United States,North America,84
2035274,Female,NY,New York,US,United States,North America,49
2046335,Male,NY,New York,US,United States,North America,80
2046942,Male,NY,New York,US,United States,North America,74
2059595,Male,NY,New York,US,United States,North America,64
2062186,Female,NY,New York,US,United States,North America,36
2063235,Female,NY,New York,US,United States,North America,36
2072388,Male,NY,New York,US,United States,North America,81
2075893,Male,NY,New York,US,United States,North America,70
2080280,Male,NY,New York,US,United States,North America,21
2081697,Female,NY,New York,US,United States,North America,33
2085530,Female,NY,New York,US,United States,North America,84
2089349,Female,NY,New York,US,United States,North America,31
2090291,Female,NY,New York,US,United States,North America,41
2093551,Male,NY,New York,US,United States,North America,33
1206573,Male,IL,Illinois,US,United States,North America,46
1216098,Female,IL,Illinois,US,United States,North America,78
1218458,Male,IL,Illinois,US,United States,North America,76
1219230,Female,IL,Illinois,US,United States,North America,34
1220071,Female,IL,Illinois,US,United States,North America,73
1222641,Male,IL,Illinois,US,United States,North America,53
1227087,Female,IL,Illinois,US,United States,North America,75
1234000,Male,IL,Illinois,US,United States,North America,64
1235129,Female,IL,Illinois,US,United States,North America,55
1236924,Female,IL,Illinois,US,United States,North America,67
1241288,Male,IL,Illinois,US,United States,North America,33
1252569,Female,IL,Illinois,US,United States,North America,67
1265115,Male,IL,Illinois,US,United States,North America,83
1267079,Male,IL,Illinois,US,United States,North America,57
1269780,Male,IL,Illinois,US,United States,North America,42
1274773,Male,IL,Illinois,US,United States,North America,51
1278169,Male,IL,Illinois,US,United States,North America,76
1281027,Male,IL,Illinois,US,United States,North America,31
1285493,Male,IL,Illinois,US,United States,North America,28
1291171,Male,IL,Illinois,US,United States,North America,78
1293562,Female,IL,Illinois,US,United States,North America,53
1294233,Male,IL,Illinois,US,United States,North America,41
1296882,Male,IL,Illinois,US,United States,North America,25
1298824,Female,IL,Illinois,US,United States,North America,38
1312066,Female,IL,Illinois,US,United States,North America,21
1313477,Female,IL,Illinois,US,United States,North America,61
1313603,Male,IL,Illinois,US,United States,North America,78
1314122,Female,IL,Illinois,US,United States,North America,28
1323737,Male,IL,Illinois,US,United States,North America,61
1328972,Female,IL,Illinois,US,United States,North America,84
1336484,Male,IL,Illinois,US,United States,North America,50
1351606,Female,IL,Illinois,US,United States,North America,39
1353843,Female,IL,Illinois,US,United States,North America,45
1357077,Male,IL,Illinois,US,United States,North America,70
1359943,Male,IL,Illinois,US,United States,North America,39
1360163,Male,IL,Illinois,US,United States,North America,26
1373034,Female,IL,Illinois,US,United States,North America,31
1375232,Female,IL,Illinois,US,United States,North America,62
1386374,Male,IL,Illinois,US,United States,North America,32
1392223,Female,IL,Illinois,US,United States,North America,79
1405964,Male,IL,Illinois,US,United States,North America,19
1406958,Female,IL,Illinois,US,United States,North America,26
1407125,Male,IL,Illinois,US,United States,North America,39
1416658,Male,IL,Illinois,US,United States,North America,23
1418578,Male,IL,Illinois,US,United States,North America,61
1420975,Female,IL,Illinois,US,United States,North America,46
1428810,Male,IL,Illinois,US,United States,North America,39
1435081,Female,IL,Illinois,US,United States,North America,43
1441853,Female,IL,Illinois,US,United States,North America,23
1444831,Female,IL,Illinois,US,United States,North America,29
1455711,Male,IL,Illinois,US,United States,North America,69
1466606,Male,IL,Illinois,US,United States,North America,84
1470648,Female,IL,Illinois,US,United States,North America,31
