ProductKey,Product Code,Manufacturer,Brand,Color,Weight Unit Measure,Weight,Unit Cost,Unit Price,Subcategory Code,Subcategory,Category Code,Category
2119,805004,"Contoso, Ltd",Contoso,Black,pounds,19,83.1,163,805,Coffee Machines,8,Home Appliances
2120,805005,"Contoso, Ltd",Contoso,Black,pounds,30,75.96,149,805,Coffee Machines,8,Home Appliances
2121,805006,"Contoso, Ltd",Contoso,Black,pounds,5.4,66.23,129.9,805,Coffee Machines,8,Home Appliances
808,308066,"Contoso, Ltd",Contoso,Grey,pounds,7,6.6,12.95,308,Computers Accessories,3,Computers
809,308067,"Contoso, Ltd",Contoso,Grey,pounds,11.3,20.34,39.9,308,Computers Accessories,3,Computers
810,308068,"Contoso, Ltd",Contoso,Grey,pounds,7.4,9.17,19.95,308,Computers Accessories,3,Computers
811,308069,"Contoso, Ltd",Contoso,Grey,pounds,4,7.59,16.5,308,Computers Accessories,3,Computers
812,308070,"Contoso, Ltd",Contoso,Grey,pounds,14.4,6.6,12.95,308,Computers Accessories,3,Computers
813,308071,"Contoso, Ltd",Contoso,Grey,pounds,15,6.88,13.5,308,Computers Accessories,3,Computers
814,308072,"Contoso, Ltd",Contoso,Grey,pounds,6.7,7.59,16.5,308,Computers Accessories,3,Computers
815,308073,"Contoso, Ltd",Contoso,Grey,pounds,10,4.37,9.5,308,Computers Accessories,3,Computers
816,308074,"Contoso, Ltd",Contoso,Grey,pounds,14.4,5.86,11.5,308,Computers Accessories,3,Computers
817,308075,"Contoso, Ltd",Contoso,Grey,pounds,25,4.84,9.5,308,Computers Accessories,3,Computers
818,308076,"Contoso, Ltd",Contoso,Grey,pounds,3.7,5.29,11.5,308,Computers Accessories,3,Computers
819,308077,"Contoso, Ltd",Contoso,Grey,pounds,8,15.24,29.9,308,Computers Accessories,3,Computers
820,308078,"Contoso, Ltd",Contoso,Grey,pounds,8.7,13,25.5,308,Computers Accessories,3,Computers
821,308079,"Contoso, Ltd",Contoso,Grey,pounds,9,13.75,29.9,308,Computers Accessories,3,Computers
822,308080,"Contoso, Ltd",Contoso,Grey,pounds,10.6,12.83,27.9,308,Computers Accessories,3,Computers
823,308081,"Contoso, Ltd",Contoso,Grey,pounds,14.2,12.83,27.9,308,Computers Accessories,3,Computers
824,308082,"Contoso, Ltd",Contoso,Grey,pounds,25,6.07,11.9,308,Computers Accessories,3,Computers
825,308083,"Contoso, Ltd",Contoso,Grey,pounds,32,7.09,13.9,308,Computers Accessories,3,Computers
826,308084,"Contoso, Ltd",Contoso,Grey,pounds,27.1,8.62,16.9,308,Computers Accessories,3,Computers
827,308085,"Contoso, Ltd",Contoso,Grey,pounds,13,11.23,33.9,308,Computers Accessories,3,Computers
828,308086,"Contoso, Ltd",Contoso,Grey,pounds,14.1,10.99,23.9,308,Computers Accessories,3,Computers
829,308087,"Contoso, Ltd",Contoso,Grey,pounds,12.2,13.22,39.9,308,Computers Accessories,3,Computers
830,308088,"Contoso, Ltd",Contoso,Grey,pounds,17,15.27,29.95,308,Computers Accessories,3,Computers
831,308089,"Contoso, Ltd",Contoso,Grey,pounds,14,10.15,19.9,308,Computers Accessories,3,Computers
832,308090,"Contoso, Ltd",Contoso,Grey,pounds,14.4,7.9,15.5,308,Computers Accessories,3,Computers
833,308091,"Contoso, Ltd",Contoso,Grey,pounds,28,9.13,17.9,308,Computers Accessories,3,Computers
834,308092,"Contoso, Ltd",Contoso,Grey,pounds,18.4,11.68,22.9,308,Computers Accessories,3,Computers
835,308093,"Contoso, Ltd",Contoso,Grey,pounds,10,26.97,52.9,308,Computers Accessories,3,Computers
836,308094,"Contoso, Ltd",Contoso,Grey,pounds,22,8.11,15.9,308,Computers Accessories,3,Computers
837,308095,"Contoso, Ltd",Contoso,Grey,pounds,12.4,6.07,11.9,308,Computers Accessories,3,Computers
1084,402041,"Contoso, Ltd",Contoso,Grey,pounds,4.6,214.03,646,402,Digital SLR Cameras,4,Cameras and camcorders
1085,402042,"Contoso, Ltd",Contoso,Grey,pounds,4.65,188.19,568,402,Digital SLR Cameras,4,Cameras and camcorders
1086,402043,"Contoso, Ltd",Contoso,Grey,pounds,4.8,139.8,304,402,Digital SLR Cameras,4,Cameras and camcorders
1087,402044,"Contoso, Ltd",Contoso,Grey,pounds,4.9,164.63,358,402,Digital SLR Cameras,4,Cameras and camcorders
1382,501067,"Contoso, Ltd",Contoso,Grey,pounds,2.2,5.09,9.99,501,Home & Office Phones,5,Cell phones
1383,501068,"Contoso, Ltd",Contoso,Grey,pounds,2.4,6.62,12.99,501,Home & Office Phones,5,Cell phones
1384,501069,"Contoso, Ltd",Contoso,Grey,pounds,2,8.66,16.99,501,Home & Office Phones,5,Cell phones
1385,501070,"Contoso, Ltd",Contoso,Grey,pounds,2.4,10.57,22.99,501,Home & Office Phones,5,Cell phones
1386,501071,"Contoso, Ltd",Contoso,Grey,pounds,2.7,12.41,26.99,501,Home & Office Phones,5,Cell phones
1387,501072,"Contoso, Ltd",Contoso,Grey,pounds,2,13.33,28.99,501,Home & Office Phones,5,Cell phones
1388,501073,"Contoso, Ltd",Contoso,Grey,pounds,5,15.17,32.99,501,Home & Office Phones,5,Cell phones
1389,501074,"Contoso, Ltd",Contoso,Grey,pounds,5.5,16.55,35.99,501,Home & Office Phones,5,Cell phones
1390,501075,"Contoso, Ltd",Contoso,Grey,pounds,6,17.93,38.99,501,Home & Office Phones,5,Cell phones
1391,501076,"Contoso, Ltd",Contoso,Grey,pounds,1.5,18.39,39.99,501,Home & Office Phones,5,Cell phones
1392,501077,"Contoso, Ltd",Contoso,Grey,pounds,1.6,14.24,42.99,501,Home & Office Phones,5,Cell phones
1393,501078,"Contoso, Ltd",Contoso,Grey,pounds,1.7,15.57,46.99,501,Home & Office Phones,5,Cell phones
1394,501079,"Contoso, Ltd",Contoso,Grey,pounds,2.2,16.56,49.99,501,Home & Office Phones,5,Cell phones
1395,501080,"Contoso, Ltd",Contoso,Grey,pounds,2.1,7.81,16.99,501,Home & Office Phones,5,Cell phones
1396,501081,"Contoso, Ltd",Contoso,Grey,pounds,5,10.57,22.99,501,Home & Office Phones,5,Cell phones
1397,501082,"Contoso, Ltd",Contoso,Grey,pounds,2.7,12.41,26.99,501,Home & Office Phones,5,Cell phones
1398,501083,"Contoso, Ltd",Contoso,Grey,pounds,1.5,13.33,28.99,501,Home & Office Phones,5,Cell phones
1399,501084,"Contoso, Ltd",Contoso,Grey,pounds,8,15.17,32.99,501,Home & Office Phones,5,Cell phones
1400,501085,"Contoso, Ltd",Contoso,Grey,pounds,2.9,16.55,35.99,501,Home & Office Phones,5,Cell phones
1401,501086,"Contoso, Ltd",Contoso,Grey,pounds,5.5,18.48,40.19,501,Home & Office Phones,5,Cell phones
1402,501087,"Contoso, Ltd",Contoso,Grey,pounds,6,20.15,43.81,501,Home & Office Phones,5,Cell phones
1403,501088,"Contoso, Ltd",Contoso,Grey,pounds,1.5,21.82,47.44,501,Home & Office Phones,5,Cell phones
1404,501089,"Contoso, Ltd",Contoso,Grey,pounds,1.6,15.17,32.99,501,Home & Office Phones,5,Cell phones
1405,501090,"Contoso, Ltd",Contoso,Grey,pounds,1.7,16.55,35.99,501,Home & Office Phones,5,Cell phones
1406,501091,"Contoso, Ltd",Contoso,Grey,pounds,2.2,7.23,14.19,501,Home & Office Phones,5,Cell phones
1407,501092,"Contoso, Ltd",Contoso,Grey,pounds,2.7,8.16,16,501,Home & Office Phones,5,Cell phones
1619,602049,"Contoso, Ltd",Contoso,Grey,pounds,17,27.59,59.99,602,Movie DVD,6,"Music, Movies and Audio Books"
1625,602055,"Contoso, Ltd",Contoso,Grey,pounds,23,72.56,219,602,Movie DVD,6,"Music, Movies and Audio Books"
1643,602073,"Contoso, Ltd",Contoso,Grey,pounds,41,26.62,57.88,602,Movie DVD,6,"Music, Movies and Audio Books"
2067,803085,"Contoso, Ltd",Contoso,Grey,pounds,26,220.64,665.94,803,Microwaves,8,Home Appliances
2068,803086,"Contoso, Ltd",Contoso,Grey,pounds,26,91.97,199.99,803,Microwaves,8,Home Appliances
2069,803087,"Contoso, Ltd",Contoso,Grey,pounds,40,82.77,179.99,803,Microwaves,8,Home Appliances
2070,803088,"Contoso, Ltd",Contoso,Grey,pounds,37,71.37,139.99,803,Microwaves,8,Home Appliances
2071,803089,"Contoso, Ltd",Contoso,Grey,pounds,37,50.98,99.99,803,Microwaves,8,Home Appliances
2072,803090,"Contoso, Ltd",Contoso,Grey,pounds,39,48.43,94.99,803,Microwaves,8,Home Appliances
2105,804021,"Contoso, Ltd",Contoso,Grey,pounds,29,488.7,1475,804,Water Heaters,8,Home Appliances
2106,804022,"Contoso, Ltd",Contoso,Grey,pounds,36,403.53,877.5,804,Water Heaters,8,Home Appliances
2107,804023,"Contoso, Ltd",Contoso,Grey,pounds,14.3,363.75,791,804,Water Heaters,8,Home Appliances
2108,804024,"Contoso, Ltd",Contoso,Grey,pounds,12.3,258.99,508,804,Water Heaters,8,Home Appliances
2109,804025,"Contoso, Ltd",Contoso,Grey,pounds,25.3,131.28,257.5,804,Water Heaters,8,Home Appliances
2134,805019,"Contoso, Ltd",Contoso,Grey,pounds,16.2,546.68,1650,805,Coffee Machines,8,Home Appliances
2135,805020,"Contoso, Ltd",Contoso,Grey,pounds,18,343.05,745.99,805,Coffee Machines,8,Home Appliances
2136,805021,"Contoso, Ltd",Contoso,Grey,pounds,20.9,204.64,445,805,Coffee Machines,8,Home Appliances
2137,805022,"Contoso, Ltd",Contoso,Grey,pounds,20,83.1,163,805,Coffee Machines,8,Home Appliances
2138,805023,"Contoso, Ltd",Contoso,Grey,pounds,14,75.96,149,805,Coffee Machines,8,Home Appliances
2139,805024,"Contoso, Ltd",Contoso,Grey,pounds,28,66.23,129.9,805,Coffee Machines,8,Home Appliances
2369,807022,"Contoso, Ltd",Contoso,Grey,pounds,95,210.72,635.99,807,Air Conditioners,8,Home Appliances
2370,807023,"Contoso, Ltd",Contoso,Grey,pounds,120,211.53,459.99,807,Air Conditioners,8,Home Appliances
2371,807024,"Contoso, Ltd",Contoso,Grey,pounds,120,197.74,429.99,807,Air Conditioners,8,Home Appliances
2372,807025,"Contoso, Ltd",Contoso,Grey,pounds,128,183.94,399.99,807,Air Conditioners,8,Home Appliances
2373,807026,"Contoso, Ltd",Contoso,Grey,pounds,205,152.94,299.99,807,Air Conditioners,8,Home Appliances
2374,807027,"Contoso, Ltd",Contoso,Grey,pounds,215,101.96,199.99,807,Air Conditioners,8,Home Appliances
2375,807028,"Contoso, Ltd",Contoso,Grey,pounds,28,56.08,109.99,807,Air Conditioners,8,Home Appliances
253,203062,"Contoso, Ltd",Contoso,Silver,pounds,90.8,152.44,299,203,Home Theater System,2,TV and Video
254,203063,"Contoso, Ltd",Contoso,Silver,pounds,32.3,167.73,329,203,Home Theater System,2,TV and Video
255,203064,"Contoso, Ltd",Contoso,Silver,pounds,37.5,294.54,889,203,Home Theater System,2,TV and Video
256,203065,"Contoso, Ltd",Contoso,Silver,pounds,40,208.52,409,203,Home Theater System,2,TV and Video
257,203066,"Contoso, Ltd",Contoso,Silver,pounds,11,197.28,429,203,Home Theater System,2,TV and Video
258,203067,"Contoso, Ltd",Contoso,Silver,pounds,48,224.87,489,203,Home Theater System,2,TV and Video
259,203068,"Contoso, Ltd",Contoso,Silver,pounds,66,167.73,329,203,Home Theater System,2,TV and Video
260,203069,"Contoso, Ltd",Contoso,Silver,pounds,84,155.89,339,203,Home Theater System,2,TV and Video
261,203070,"Contoso, Ltd",Contoso,Silver,pounds,33.1,183.49,399,203,Home Theater System,2,TV and Video
262,203071,"Contoso, Ltd",Contoso,Silver,pounds,62,101.46,199,203,Home Theater System,2,TV and Video
263,203072,"Contoso, Ltd",Contoso,Silver,pounds,34,243.27,529,203,Home Theater System,2,TV and Video
264,203073,"Contoso, Ltd",Contoso,Silver,pounds,44.1,244.72,480,203,Home Theater System,2,TV and Video
265,203074,"Contoso, Ltd",Contoso,Silver,pounds,11.4,183.54,360,203,Home Theater System,2,TV and Video
599,305061,"Contoso, Ltd",Contoso,Silver,pounds,4.1,760.38,2295,305,Projectors & Screens,3,Computers
600,305062,"Contoso, Ltd",Contoso,Silver,pounds,4,827.97,2499,305,Projectors & Screens,3,Computers
601,305063,"Contoso, Ltd",Contoso,Silver,pounds,1.9,321.44,699,305,Projectors & Screens,3,Computers
602,305064,"Contoso, Ltd",Contoso,Silver,pounds,6,459.4,999,305,Projectors & Screens,3,Computers
603,305065,"Contoso, Ltd",Contoso,Silver,pounds,5.6,116.75,229,305,Projectors & Screens,3,Computers
604,305066,"Contoso, Ltd",Contoso,Silver,pounds,4.1,254.4,499,305,Projectors & Screens,3,Computers
605,305067,"Contoso, Ltd",Contoso,Silver,pounds,6.8,152.08,459,305,Projectors & Screens,3,Computers
606,305068,"Contoso, Ltd",Contoso,Silver,pounds,9.6,137.5,299,305,Projectors & Screens,3,Computers
607,305069,"Contoso, Ltd",Contoso,Silver,pounds,11.9,83.16,251,305,Projectors & Screens,3,Computers
608,305070,"Contoso, Ltd",Contoso,Silver,pounds,4.8,62.95,190,305,Projectors & Screens,3,Computers
609,305071,"Contoso, Ltd",Contoso,Silver,pounds,12.3,70.87,139,305,Projectors & Screens,3,Computers
610,305072,"Contoso, Ltd",Contoso,Silver,pounds,6,55.57,109,305,Projectors & Screens,3,Computers
1080,402037,"Contoso, Ltd",Contoso,Silver,pounds,5,214.03,646,402,Digital SLR Cameras,4,Cameras and camcorders
1081,402038,"Contoso, Ltd",Contoso,Silver,pounds,4,188.19,568,402,Digital SLR Cameras,4,Cameras and camcorders
1082,402039,"Contoso, Ltd",Contoso,Silver,pounds,4.3,139.8,304,402,Digital SLR Cameras,4,Cameras and camcorders
1083,402040,"Contoso, Ltd",Contoso,Silver,pounds,4.4,164.63,358,402,Digital SLR Cameras,4,Cameras and camcorders
1617,602047,"Contoso, Ltd",Contoso,Silver,pounds,15,26.67,57.99,602,Movie DVD,6,"Music, Movies and Audio Books"
1623,602053,"Contoso, Ltd",Contoso,Silver,pounds,21,72.56,219,602,Movie DVD,6,"Music, Movies and Audio Books"
1632,602062,"Contoso, Ltd",Contoso,Silver,pounds,30,8.27,17.99,602,Movie DVD,6,"Music, Movies and Audio Books"
1633,602063,"Contoso, Ltd",Contoso,Silver,pounds,31,6.39,13.89,602,Movie DVD,6,"Music, Movies and Audio Books"
1634,602064,"Contoso, Ltd",Contoso,Silver,pounds,32,5.09,9.99,602,Movie DVD,6,"Music, Movies and Audio Books"
1635,602065,"Contoso, Ltd",Contoso,Silver,pounds,33,7.58,22.89,602,Movie DVD,6,"Music, Movies and Audio Books"
1636,602066,"Contoso, Ltd",Contoso,Silver,pounds,34,5.82,12.66,602,Movie DVD,6,"Music, Movies and Audio Books"
1645,602075,"Contoso, Ltd",Contoso,Silver,pounds,43,26.62,57.88,602,Movie DVD,6,"Music, Movies and Audio Books"
1651,602081,"Contoso, Ltd",Contoso,Silver,pounds,49,73.57,159.99,602,Movie DVD,6,"Music, Movies and Audio Books"
1652,602082,"Contoso, Ltd",Contoso,Silver,pounds,50,82.77,179.99,602,Movie DVD,6,"Music, Movies and Audio Books"
1653,602083,"Contoso, Ltd",Contoso,Silver,pounds,51,56.08,109.99,602,Movie DVD,6,"Music, Movies and Audio Books"
1654,602084,"Contoso, Ltd",Contoso,Silver,pounds,52,86.14,259.99,602,Movie DVD,6,"Music, Movies and Audio Books"
1655,602085,"Contoso, Ltd",Contoso,Silver,pounds,53,96.08,289.99,602,Movie DVD,6,"Music, Movies and Audio Books"
1872,801046,"Contoso, Ltd",Contoso,Silver,pounds,102,878.66,2652,801,Washers & Dryers,8,Home Appliances
1873,801047,"Contoso, Ltd",Contoso,Silver,pounds,105,914.67,1989,801,Washers & Dryers,8,Home Appliances
1874,801048,"Contoso, Ltd",Contoso,Silver,pounds,125,836.03,1818,801,Washers & Dryers,8,Home Appliances
1875,801049,"Contoso, Ltd",Contoso,Silver,pounds,130,815.22,1599,801,Washers & Dryers,8,Home Appliances
1876,801050,"Contoso, Ltd",Contoso,Silver,pounds,125,509.32,999,801,Washers & Dryers,8,Home Appliances
2061,803079,"Contoso, Ltd",Contoso,Silver,pounds,40,220.64,665.94,803,Microwaves,8,Home Appliances
2062,803080,"Contoso, Ltd",Contoso,Silver,pounds,37,91.97,199.99,803,Microwaves,8,Home Appliances
2063,803081,"Contoso, Ltd",Contoso,Silver,pounds,37,82.77,179.99,803,Microwaves,8,Home Appliances
2064,803082,"Contoso, Ltd",Contoso,Silver,pounds,39,71.37,139.99,803,Microwaves,8,Home Appliances
2065,803083,"Contoso, Ltd",Contoso,Silver,pounds,37,50.98,99.99,803,Microwaves,8,Home Appliances
2066,803084,"Contoso, Ltd",Contoso,Silver,pounds,41,48.43,94.99,803,Microwaves,8,Home Appliances
2100,804016,"Contoso, Ltd",Contoso,Silver,pounds,14.1,488.7,1475,804,Water Heaters,8,Home Appliances
2101,804017,"Contoso, Ltd",Contoso,Silver,pounds,14.3,403.53,877.5,804,Water Heaters,8,Home Appliances
2102,804018,"Contoso, Ltd",Contoso,Silver,pounds,19.8,363.75,791,804,Water Heaters,8,Home Appliances
2103,804019,"Contoso, Ltd",Contoso,Silver,pounds,19.8,258.99,508,804,Water Heaters,8,Home Appliances
2104,804020,"Contoso, Ltd",Contoso,Silver,pounds,14.1,131.28,257.5,804,Water Heaters,8,Home Appliances
2122,805007,"Contoso, Ltd",Contoso,Silver,pounds,24.5,546.68,1650,805,Coffee Machines,8,Home Appliances
2123,805008,"Contoso, Ltd",Contoso,Silver,pounds,5,343.05,745.99,805,Coffee Machines,8,Home Appliances
2124,805009,"Contoso, Ltd",Contoso,Silver,pounds,14.2,204.64,445,805,Coffee Machines,8,Home Appliances
2125,805010,"Contoso, Ltd",Contoso,Silver,pounds,120,83.1,163,805,Coffee Machines,8,Home Appliances
2126,805011,"Contoso, Ltd",Contoso,Silver,pounds,12.4,75.96,149,805,Coffee Machines,8,Home Appliances
2127,805012,"Contoso, Ltd",Contoso,Silver,pounds,18,66.23,129.9,805,Coffee Machines,8,Home Appliances
2362,807015,"Contoso, Ltd",Contoso,Silver,pounds,215,210.72,635.99,807,Air Conditioners,8,Home Appliances
2363,807016,"Contoso, Ltd",Contoso,Silver,pounds,165,211.53,459.99,807,Air Conditioners,8,Home Appliances
2364,807017,"Contoso, Ltd",Contoso,Silver,pounds,95,197.74,429.99,807,Air Conditioners,8,Home Appliances
2365,807018,"Contoso, Ltd",Contoso,Silver,pounds,105,183.94,399.99,807,Air Conditioners,8,Home Appliances
2366,807019,"Contoso, Ltd",Contoso,Silver,pounds,95,152.94,299.99,807,Air Conditioners,8,Home Appliances
2367,807020,"Contoso, Ltd",Contoso,Silver,pounds,115,101.96,199.99,807,Air Conditioners,8,Home Appliances
2368,807021,"Contoso, Ltd",Contoso,Silver,pounds,165,56.08,109.99,807,Air Conditioners,8,Home Appliances
31,101031,"Contoso, Ltd",Contoso,Orange,pounds,1.2,84.49,255,101,MP4&MP3,1,Audio
36,101036,"Contoso, Ltd",Contoso,Yellow,pounds,2.9,48.92,95.95,101,MP4&MP3,1,Audio
44,101044,"Contoso, Ltd",Contoso,Blue,pounds,1,106.69,232,101,MP4&MP3,1,Audio
279,203088,"Contoso, Ltd",Contoso,Brown,pounds,40,152.44,299,203,Home Theater System,2,TV and Video
280,203089,"Contoso, Ltd",Contoso,Brown,pounds,11,167.73,329,203,Home Theater System,2,TV and Video
281,203090,"Contoso, Ltd",Contoso,Brown,pounds,48,294.54,889,203,Home Theater System,2,TV and Video
282,203091,"Contoso, Ltd",Contoso,Brown,pounds,66,208.52,409,203,Home Theater System,2,TV and Video
283,203092,"Contoso, Ltd",Contoso,Brown,pounds,84,197.28,429,203,Home Theater System,2,TV and Video
284,203093,"Contoso, Ltd",Contoso,Brown,pounds,33.1,224.87,489,203,Home Theater System,2,TV and Video
285,203094,"Contoso, Ltd",Contoso,Brown,pounds,62,167.73,329,203,Home Theater System,2,TV and Video
286,203095,"Contoso, Ltd",Contoso,Brown,pounds,34,155.89,339,203,Home Theater System,2,TV and Video
287,203096,"Contoso, Ltd",Contoso,Brown,pounds,44.1,183.49,399,203,Home Theater System,2,TV and Video
288,203097,"Contoso, Ltd",Contoso,Brown,pounds,11.4,101.46,199,203,Home Theater System,2,TV and Video
289,203098,"Contoso, Ltd",Contoso,Brown,pounds,37.2,243.27,529,203,Home Theater System,2,TV and Video
290,203099,"Contoso, Ltd",Contoso,Brown,pounds,19,244.72,480,203,Home Theater System,2,TV and Video
291,203100,"Contoso, Ltd",Contoso,Brown,pounds,41,183.54,360,203,Home Theater System,2,TV and Video
773,308031,"Contoso, Ltd",Contoso,Blue,pounds,23,8.11,15.9,308,Computers Accessories,3,Computers
774,308032,"Contoso, Ltd",Contoso,Blue,pounds,17.5,7.9,15.5,308,Computers Accessories,3,Computers
775,308033,"Contoso, Ltd",Contoso,Blue,pounds,16,5.29,11.5,308,Computers Accessories,3,Computers
776,308034,"Contoso, Ltd",Contoso,Blue,pounds,17,10.99,23.9,308,Computers Accessories,3,Computers
777,308035,"Contoso, Ltd",Contoso,Blue,pounds,21,7.09,13.9,308,Computers Accessories,3,Computers
838,308096,"Contoso, Ltd",Contoso,Gold,pounds,45,7.9,15.5,308,Computers Accessories,3,Computers
839,308097,"Contoso, Ltd",Contoso,Gold,pounds,28,11.91,25.9,308,Computers Accessories,3,Computers
840,308098,"Contoso, Ltd",Contoso,Gold,pounds,20.5,18.35,39.9,308,Computers Accessories,3,Computers
841,308099,"Contoso, Ltd",Contoso,Gold,pounds,21.5,7.09,13.9,308,Computers Accessories,3,Computers
1088,402045,"Contoso, Ltd",Contoso,Silver Grey,pounds,4.75,222.98,673,402,Digital SLR Cameras,4,Cameras and camcorders
1089,402046,"Contoso, Ltd",Contoso,Silver Grey,pounds,4.68,188.19,568,402,Digital SLR Cameras,4,Cameras and camcorders
1090,402047,"Contoso, Ltd",Contoso,Silver Grey,pounds,4.95,152.68,332,402,Digital SLR Cameras,4,Cameras and camcorders
1091,402048,"Contoso, Ltd",Contoso,Silver Grey,pounds,5.1,164.63,358,402,Digital SLR Cameras,4,Cameras and camcorders
1092,402049,"Contoso, Ltd",Contoso,Gold,pounds,4.9,222.98,673,402,Digital SLR Cameras,4,Cameras and camcorders
1093,402050,"Contoso, Ltd",Contoso,Gold,pounds,5.2,188.19,568,402,Digital SLR Cameras,4,Cameras and camcorders
1094,402051,"Contoso, Ltd",Contoso,Gold,pounds,5.3,152.68,332,402,Digital SLR Cameras,4,Cameras and camcorders
1095,402052,"Contoso, Ltd",Contoso,Gold,pounds,5.65,164.63,358,402,Digital SLR Cameras,4,Cameras and camcorders
1096,402053,"Contoso, Ltd",Contoso,Pink,pounds,5.1,209.39,632,402,Digital SLR Cameras,4,Cameras and camcorders
1097,402054,"Contoso, Ltd",Contoso,Pink,pounds,5.3,188.19,568,402,Digital SLR Cameras,4,Cameras and camcorders
1098,402055,"Contoso, Ltd",Contoso,Pink,pounds,5.4,157.73,343,402,Digital SLR Cameras,4,Cameras and camcorders
1099,402056,"Contoso, Ltd",Contoso,Pink,pounds,5.6,164.63,358,402,Digital SLR Cameras,4,Cameras and camcorders
1100,402057,"Contoso, Ltd",Contoso,Blue,pounds,5.9,209.39,632,402,Digital SLR Cameras,4,Cameras and camcorders
